"Assay","logFC","AveExpr","t","P.Value","adj.P.Val","B","neg_log10_padj","neg_log10_p","sig","UniProt","delta_NPX","n_samples","analysis_group"
"ENDOU",-0.189838640348897,-0.201853203680366,-1.15926206119916,0.25330978176309,0.792632717854241,-5.10682337743029,0.100928005064795,0.596348039251264,"Not significant","P21128",-0.211194762744033,40,"large_artery_atherosclerosis"
"M6PR",0.182579564161534,-0.0135333309648558,1.15872171150366,0.253527436927626,0.792632717854241,-5.09906992592177,0.100928005064795,0.595975034115726,"Not significant","P20645",0.0898296675881295,40,"large_artery_atherosclerosis"
"RBMS3",-0.536420040615092,-0.107164893019944,-1.15828607751501,0.253703010577171,0.792632717854241,-5.09322556266716,0.100928005064795,0.595674379174426,"Not significant","Q6XE24",-0.865988263247249,40,"large_artery_atherosclerosis"
"ECHS1",0.770406943925206,0.481871147669153,1.15813557154562,0.253763689449971,0.792632717854241,-5.11713791542573,0.100928005064795,0.595570520143875,"Not significant","P30084",0.700721997715866,40,"large_artery_atherosclerosis"
"OAF",0.135221580481893,0.198504710523412,1.15760239968042,0.253978730558759,0.792632717854241,-5.08479457413882,0.100928005064795,0.595202651835722,"Not significant","Q86UD1",0.0746102230010268,40,"large_artery_atherosclerosis"
"ZPR1",0.347978930882635,0.11791758807376,1.15682981646111,0.254290565673976,0.792632717854241,-5.09246992181263,0.100928005064795,0.594669752100096,"Not significant","O75312",0.473306386553475,40,"large_artery_atherosclerosis"
"CLU",-0.152510752991675,0.108764224902552,-1.1565182712038,0.254416391848683,0.792632717854241,-5.11917492462687,0.100928005064795,0.594454910869166,"Not significant","P10909",-0.111164744413307,40,"large_artery_atherosclerosis"
"NUDCD3",-0.355746716585653,0.134186619799584,-1.15625129480461,0.254524253436133,0.792632717854241,-5.10637356400113,0.100928005064795,0.594270827741304,"Not significant","Q8IVD9",-0.325103159339918,40,"large_artery_atherosclerosis"
"RELT",0.19878321436467,-0.0217485627057613,1.15608731988349,0.254590517593255,0.792632717854241,-5.09440211100046,0.100928005064795,0.594157775991144,"Not significant","Q969Z4",0.236305395833714,40,"large_artery_atherosclerosis"
"CR1",-0.2178862592643,-0.106741565954871,-1.15579211136445,0.254709846168392,0.792632717854241,-5.0899749106118,0.100928005064795,0.593954266446085,"Not significant","P17927",-0.231466352078351,40,"large_artery_atherosclerosis"
"FAAP20",-0.256981955326519,-0.103360306844115,-1.15528719934082,0.254914034271502,0.792632717854241,-5.10833841798248,0.100928005064795,0.593606253825013,"Not significant","Q6NZ36",-0.318124412883038,40,"large_artery_atherosclerosis"
"ATF1",0.476118898495645,-0.135564946383238,1.15368746488767,0.255561752589814,0.792632717854241,-5.12943974166008,0.100928005064795,0.592504142227661,"Not significant","P18846",0.425467238997965,40,"large_artery_atherosclerosis"
"NAA80",-0.605373742112657,0.574361967016011,-1.15362197051773,0.255588295965385,0.792632717854241,-5.11645190543618,0.100928005064795,0.592459037501232,"Not significant","Q93015",-0.389078155662105,40,"large_artery_atherosclerosis"
"FBXO40",-0.360331213675626,0.334851656900719,-1.15256790250981,0.256015759381354,0.792632717854241,-5.12002854256971,0.100928005064795,0.591733300306496,"Not significant","Q9UH90",-0.259762023701143,40,"large_artery_atherosclerosis"
"MYL6B",-0.47867411163155,0.143768272269517,-1.15206183534739,0.256221171394838,0.792632717854241,-5.06888565258579,0.100928005064795,0.591384987627753,"Not significant","P14649",-0.970336813059253,40,"large_artery_atherosclerosis"
"PLEKHG1",-0.302559538741961,0.294112319732085,-1.15187779342358,0.256295903241586,0.792632717854241,-5.11580265415848,0.100928005064795,0.591258335734573,"Not significant","Q9ULL1",-0.518723298991128,40,"large_artery_atherosclerosis"
"SMTNL2",-1.02574224467923,0.293200631346554,-1.15086831182394,0.256706091719709,0.792632717854241,-5.11099396924919,0.100928005064795,0.590563825255848,"Not significant","Q2TAL5",-0.845479014583609,40,"large_artery_atherosclerosis"
"IFNGR1",-0.125297873499004,-0.0469855233561248,-1.15066494881006,0.256788782626077,0.792632717854241,-5.08488180088623,0.100928005064795,0.590423951592279,"Not significant","P15260",-0.0785483165255815,40,"large_artery_atherosclerosis"
"ADAM23",-0.218089912385318,0.0156503161415458,-1.15065709132042,0.256791978002005,0.792632717854241,-5.11691896221732,0.100928005064795,0.590418547440724,"Not significant","O75077",-0.336087641881364,40,"large_artery_atherosclerosis"
"OFD1",0.450787854513143,-0.191886067902669,1.15048080144395,0.256863676682001,0.792632717854241,-5.08784634151483,0.100928005064795,0.590297305355678,"Not significant","O75665",0.419047348510743,40,"large_artery_atherosclerosis"
"KLF15",0.432382218508251,-0.678227030765265,1.15035262388148,0.256915816709516,0.792632717854241,-5.09883991047652,0.100928005064795,0.590209158099491,"Not significant","Q9UIH9",0.618767230593392,40,"large_artery_atherosclerosis"
"IL31",-0.951905309864488,-1.26895339004695,-1.1499110121577,0.257095513796925,0.792632717854241,-5.11079137243812,0.100928005064795,0.589905501537765,"Not significant","Q6EBC2",-0.501120252622332,40,"large_artery_atherosclerosis"
"HSPA12A",0.270569228887798,0.068298156093806,1.14978337177685,0.257147469061732,0.792632717854241,-5.1115681703285,0.100928005064795,0.589817745805007,"Not significant","O43301",0.134696505274799,40,"large_artery_atherosclerosis"
"ELOB",0.294315912599551,0.114198157005012,1.14930546764095,0.257342064316706,0.792632717854241,-5.09519325958435,0.100928005064795,0.589489219590237,"Not significant","Q15370",0.228088672888877,40,"large_artery_atherosclerosis"
"UBXN1",-0.310605976695337,0.233095562423114,-1.14917147289014,0.257396643968654,0.792632717854241,-5.09008192143876,0.100928005064795,0.589397119884609,"Not significant","Q04323",-0.500095904304071,40,"large_artery_atherosclerosis"
"EXOSC3",-0.359170620416714,0.128324220981449,-1.14892649751491,0.257496450561811,0.792632717854241,-5.11772285103934,0.100928005064795,0.589228753077329,"Not significant","Q9NQT5",-0.197578282063377,40,"large_artery_atherosclerosis"
"HELB",0.18548136580666,0.121798102371395,1.14856385294237,0.25764424850254,0.792632717854241,-5.09563202821345,0.100928005064795,0.58897954802724,"Not significant","Q8NG08",0.376998784189874,40,"large_artery_atherosclerosis"
"NFX1",-0.549966972346451,0.34467189963907,-1.14854947470143,0.257650109698757,0.792632717854241,-5.10488050075971,0.100928005064795,0.588969668294874,"Not significant","Q12986",-0.70360480947274,40,"large_artery_atherosclerosis"
"ITGB1BP2",-0.947029907703566,0.818955703824759,-1.14845685670962,0.257687867121305,0.792632717854241,-5.12457727234776,0.100928005064795,0.5889060291259,"Not significant","Q9UKP3",-0.571304928639839,40,"large_artery_atherosclerosis"
"SLC39A14",0.189586391453214,0.05631618901607,1.14814371555852,0.257815554366997,0.792632717854241,-5.06173872944741,0.100928005064795,0.588690884608769,"Not significant","Q15043",0.00658981804872811,40,"large_artery_atherosclerosis"
"AIF1",-0.200552314407371,-0.117842648935039,-1.14754230232271,0.258060915959113,0.792632717854241,-5.09854540616954,0.100928005064795,0.58827776557857,"Not significant","P55008",-0.233459578641635,40,"large_artery_atherosclerosis"
"BAIAP2",0.416294459238044,0.195321265561506,1.14727610453683,0.258169571672803,0.792632717854241,-5.10346185036422,0.100928005064795,0.588094945777297,"Not significant","Q9UQB8",0.528314725843296,40,"large_artery_atherosclerosis"
"ZNF274",-0.858478758980893,0.659604232339188,-1.14700235976639,0.258281342234489,0.792632717854241,-5.12442530869481,0.100928005064795,0.587906965322118,"Not significant","Q96GC6",-0.745965218218189,40,"large_artery_atherosclerosis"
"ADH4",0.560998371811076,0.571103238966316,1.14698965933874,0.258286528691026,0.792632717854241,-5.1248880106005,0.100928005064795,0.587898244495362,"Not significant","P08319",0.660567047675855,40,"large_artery_atherosclerosis"
"DUSP19",-0.287872199865451,0.115449394052848,-1.14695990774454,0.258298678603,0.792632717854241,-5.11417068562241,0.100928005064795,0.587877815572302,"Not significant","Q8WTR2",-0.263958908319707,40,"large_artery_atherosclerosis"
"CRIM1",-0.114708765349435,-0.0805101212114096,-1.146442874695,0.258509889495513,0.792632717854241,-5.08500578191719,0.100928005064795,0.587522837981351,"Not significant","Q9NZV1",-0.186714618230314,40,"large_artery_atherosclerosis"
"SELENOO",-0.181328187686858,0.0762114907614887,-1.1463917303269,0.258530789009769,0.792632717854241,-5.12002231125918,0.100928005064795,0.587487728389018,"Not significant","Q9BVL4",-0.229343619898289,40,"large_artery_atherosclerosis"
"MTIF3",-0.443035875882498,0.223162882187171,-1.14521125978237,0.259013511687336,0.792632717854241,-5.10313150165233,0.100928005064795,0.586677579941172,"Not significant","Q9H2K0",-0.351247441088547,40,"large_artery_atherosclerosis"
"HERVK-113_VP113",-0.160283935955429,-0.092650680616498,-1.14395751817168,0.259526906287965,0.792632717854241,-5.13140443583538,0.100928005064795,0.585817610275484,"Not significant","P63121",-0.20127250450345,40,"large_artery_atherosclerosis"
"GP2",0.339286956263632,0.00465098693966866,1.14374109490479,0.259615603446998,0.792632717854241,-5.13123497535677,0.100928005064795,0.585669209070108,"Not significant","P55259",0.142277549333333,40,"large_artery_atherosclerosis"
"ANKRD34C",-0.365811917241693,0.137860488519073,-1.14356335625137,0.259688462714777,0.792632717854241,-5.12114673292673,0.100928005064795,0.585547344520141,"Not significant","P0C6C1",-0.38789493728394,40,"large_artery_atherosclerosis"
"SEC13",-0.294979696775498,0.094728394120466,-1.14323749910939,0.259822077423194,0.792632717854241,-5.12241063532967,0.100928005064795,0.585323949122501,"Not significant","P55735",-0.162597613702572,40,"large_artery_atherosclerosis"
"HLA-E",-0.239821427836825,0.011386123416014,-1.1428656203054,0.259974623259678,0.792632717854241,-5.09923949274831,0.100928005064795,0.58506904247597,"Not significant","P13747",0.126451180298991,40,"large_artery_atherosclerosis"
"AKAP13",0.356919206559983,0.23294339273707,1.14241834988311,0.26015818022671,0.792632717854241,-5.1166839747887,0.100928005064795,0.584762513909912,"Not significant","Q12802",0.21908556388875,40,"large_artery_atherosclerosis"
"GTF3C2",0.197280018682123,0.00926404320634902,1.14238419469366,0.260172201128153,0.792632717854241,-5.11680963953271,0.100928005064795,0.584739108779834,"Not significant","Q8WUA4",0.0349425305918933,40,"large_artery_atherosclerosis"
"SLC12A1",0.769186254242517,-0.593429578375071,1.142257876265,0.26022406028629,0.792632717854241,-5.11813462533865,0.100928005064795,0.584652551100775,"Not significant","Q13621",1.06740091672185,40,"large_artery_atherosclerosis"
"RECQL5",0.425512711326662,-0.191009139921516,1.14204985138638,0.260309479650442,0.792632717854241,-5.10520935193141,0.100928005064795,0.584510015967165,"Not significant","O94762",0.771082157777114,40,"large_artery_atherosclerosis"
"MAN2B2",-0.298979390338343,0.0835083476500586,-1.14176134832165,0.260427978382496,0.792632717854241,-5.13499018466602,0.100928005064795,0.584312360332687,"Not significant","Q9Y2E5",-0.232923702196711,40,"large_artery_atherosclerosis"
"NCR1",-0.19183613494251,-0.123508625547402,-1.14174908632793,0.260433015689024,0.792632717854241,-5.06790975209584,0.100928005064795,0.584303960109004,"Not significant","O76036",0.00916502419508831,40,"large_artery_atherosclerosis"
"ZSWIM3",0.181349271899429,-0.0376160182058811,1.14160744107035,0.260491209553934,0.792632717854241,-5.11718823056682,0.100928005064795,0.584206927668233,"Not significant","Q96MP5",0.0254908573104296,40,"large_artery_atherosclerosis"
"LAG3",-0.220793017886362,-0.0188906833180226,-1.14157785147937,0.260503367389318,0.792632717854241,-5.07587828125201,0.100928005064795,0.584186658432989,"Not significant","P18627",-0.163806229317415,40,"large_artery_atherosclerosis"
"KIF27",-0.139831420780804,0.000696126517141238,-1.14063515785197,0.260890916779487,0.792992537464139,-5.12250135507888,0.100730899634975,0.583541041103754,"Not significant","Q86VH2",-0.130670253960357,40,"large_artery_atherosclerosis"
"ACADSB",-0.522536136086163,0.595068318286212,-1.14057792871644,0.260914457489124,0.792992537464139,-5.12610474624078,0.100730899634975,0.583501855611207,"Not significant","P45954",-0.290635335950333,40,"large_artery_atherosclerosis"
"ITGB7",-0.188834632174362,0.0812645265483297,-1.13998822804631,0.261157114596575,0.793049339283214,-5.13652080878277,0.100699792364784,0.583098138358692,"Not significant","P26010",-0.193632917961859,40,"large_artery_atherosclerosis"
"STAU1",0.462191115418328,0.109777307530749,1.13975795899955,0.261251912440605,0.793049339283214,-5.13748360808695,0.100699792364784,0.5829405217063,"Not significant","O95793",0.31831404367764,40,"large_artery_atherosclerosis"
"ANKRD36B",0.451271494368828,0.0521054817188997,1.13924637739419,0.261462610272729,0.793049339283214,-5.12765277020733,0.100699792364784,0.582590407420891,"Not significant","Q8N2N9",0.639103670485557,40,"large_artery_atherosclerosis"
"LRRN1",-0.245129155782458,0.0568639184348285,-1.13910986272397,0.261518855236304,0.793049339283214,-5.14459560994927,0.100699792364784,0.582496993489345,"Not significant","Q6UXK5",-0.156821124430828,40,"large_artery_atherosclerosis"
"TXLNGY",0.407309442495793,-0.0978207387961447,1.13713834239537,0.262332103290446,0.794866525856704,-5.12437577737573,0.099705792036058,0.581148558709102,"Not significant","Q9BZA5",0.62334043005931,40,"large_artery_atherosclerosis"
"MET",-0.103792294262855,-0.0580267682205886,-1.13677743492183,0.262481173071899,0.794866525856704,-5.12833386689318,0.099705792036058,0.580901841683597,"Not significant","P08581",-0.0892706488924784,40,"large_artery_atherosclerosis"
"MEGF11",-0.151295013254368,-0.00950703894486651,-1.13649134236459,0.262599384337662,0.794866525856704,-5.13345798110171,0.099705792036058,0.580706296445586,"Not significant","A6BM72",-0.124480105549693,40,"large_artery_atherosclerosis"
"KIAA0513",-0.905376529801938,0.752612813282758,-1.13608720077637,0.262766437603536,0.794866525856704,-5.13966989676192,0.099705792036058,0.580430106747024,"Not significant","O60268",-0.58620603899924,40,"large_artery_atherosclerosis"
"TRIM21",-0.282255889635152,0.251102333934978,-1.13447176166973,0.263434945569116,0.794866525856704,-5.13267480503823,0.099705792036058,0.579326614867134,"Not significant","P19474",-0.388240887844777,40,"large_artery_atherosclerosis"
"C8orf33",0.328736578470941,-0.11959715699777,1.13428700607435,0.263511479507239,0.794866525856704,-5.14504743927149,0.099705792036058,0.57920046061062,"Not significant","Q9H7E9",0.276728630311157,40,"large_artery_atherosclerosis"
"BIRC3",1.34609029123313,-2.11990225417539,1.13405823932595,0.26360626688245,0.794866525856704,-5.15086082760576,0.099705792036058,0.579044269191403,"Not significant","Q13489",1.30352670637464,40,"large_artery_atherosclerosis"
"IQCD",0.300905404418667,-0.394005708885379,1.13282673396064,0.264116949318976,0.794866525856704,-5.13376816821932,0.099705792036058,0.578203727685512,"Not significant","Q96DY2",0.233699155939293,40,"large_artery_atherosclerosis"
"OPHN1",-0.882808940747467,0.732404002337717,-1.13213398580064,0.264404530259547,0.794866525856704,-5.14064968001746,0.099705792036058,0.577731107999303,"Not significant","O60890",-0.575257124960259,40,"large_artery_atherosclerosis"
"TIMM8A",-0.179535196051065,0.0748978031799197,-1.13174483965169,0.264566175010193,0.794866525856704,-5.13943160431317,0.099705792036058,0.5774656814843,"Not significant","O60220",-0.168291697704867,40,"large_artery_atherosclerosis"
"NRARP",-0.212034009594913,0.00214958869037218,-1.13142762593617,0.264697992556684,0.794866525856704,-5.14701557595695,0.099705792036058,0.577249352332429,"Not significant","Q7Z6K4",-0.217423585712834,40,"large_artery_atherosclerosis"
"RBFA",-0.342150974354458,-0.532913989387453,-1.13097450471854,0.264886367711292,0.794866525856704,-5.08081562974161,0.099705792036058,0.576940391948543,"Not significant","Q8N0V3",-1.18990535377802,40,"large_artery_atherosclerosis"
"ATG13",-0.260295570343581,-0.0880502027459443,-1.13092047995455,0.264908833713999,0.794866525856704,-5.12800031659356,0.099705792036058,0.576903559372537,"Not significant","O75143",-0.321661817067563,40,"large_artery_atherosclerosis"
"STX2",-0.325943283239783,-0.100468655303121,-1.13064694432255,0.265022603442998,0.794866525856704,-5.11105706059272,0.099705792036058,0.576717084055896,"Not significant","P32856",-0.730559741675293,40,"large_artery_atherosclerosis"
"BIK",0.475278104821221,-0.406320719025098,1.13024064802175,0.265191655885941,0.794866525856704,-5.11995838288955,0.099705792036058,0.576440144896609,"Not significant","Q13323",0.483540947922742,40,"large_artery_atherosclerosis"
"ZNF396",-1.26760054747222,-1.38389878831804,-1.13004318484896,0.265273844540483,0.794866525856704,-5.15279751419602,0.099705792036058,0.576305568456107,"Not significant","Q96N95",-1.22859998682636,40,"large_artery_atherosclerosis"
"EXOSC5",0.295625656331633,0.195833058748394,1.12991129222025,0.265328751393816,0.794866525856704,-5.10971161412497,0.099705792036058,0.576215686711506,"Not significant","Q9NQT4",0.102748025979461,40,"large_artery_atherosclerosis"
"SPRR1B",0.148434618760562,0.0490022380836308,1.12956782595507,0.265471774417588,0.794866525856704,-5.11843130458191,0.099705792036058,0.575981647337043,"Not significant","P22528",0.19274482795484,40,"large_artery_atherosclerosis"
"CD5L",-0.277242920979885,0.0334297009278089,-1.12951748626699,0.265492741033209,0.794866525856704,-5.12331306605228,0.099705792036058,0.575947348677874,"Not significant","O43866",-0.297541841928815,40,"large_artery_atherosclerosis"
"CLEC6A",0.20350306393189,-0.160276964108925,1.12943681636892,0.265526342732182,0.794866525856704,-5.06302449450896,0.099705792036058,0.575892386312445,"Not significant","Q6EIG7",0.346310461677179,40,"large_artery_atherosclerosis"
"MIB2",0.417917328422691,0.0389522473094985,1.12942808889471,0.265529978198118,0.794866525856704,-5.10492141815598,0.099705792036058,0.575886440190601,"Not significant","Q96AX9",1.03700283227845,40,"large_artery_atherosclerosis"
"PTPN2",0.336121539515376,-0.0593356102705002,1.12930120873703,0.265582834679362,0.794866525856704,-5.14465976761172,0.099705792036058,0.575799997997318,"Not significant","P17706",0.41767860916341,40,"large_artery_atherosclerosis"
"XPNPEP2",-0.496850041962853,-0.0404293289058842,-1.12909845321269,0.265667315382931,0.794866525856704,-5.13683217076114,0.099705792036058,0.575661872845946,"Not significant","O43895",-0.411722306397139,40,"large_artery_atherosclerosis"
"LGMN",0.214804808057232,-0.0711819851305336,1.12893259243596,0.265736437700329,0.794866525856704,-5.13595353211989,0.099705792036058,0.575548891177988,"Not significant","Q99538",0.19373121236956,40,"large_artery_atherosclerosis"
"GPATCH8",0.250297609320897,0.22330228544306,1.12881089383971,0.265787163649647,0.794866525856704,-5.12699800779518,0.099705792036058,0.575465997399087,"Not significant","Q9UKJ3",0.175198733243145,40,"large_artery_atherosclerosis"
"FUT1",-0.360339466652274,-0.0364867712836713,-1.12844986386866,0.26593768752664,0.794877768015608,-5.14839700555544,0.0996996496550526,0.575220111991346,"Not significant","P19526",-0.525526951630614,40,"large_artery_atherosclerosis"
"LRPAP1",0.188150124142856,0.169128298200667,1.12750275791019,0.266332853070598,0.795349043110127,-5.13306932180612,0.0994422370928096,0.574575258543257,"Not significant","P30533",0.161210842103607,40,"large_artery_atherosclerosis"
"ATP1B2",0.296701050545456,-0.126214817748405,1.12736811980886,0.266389062814212,0.795349043110127,-5.12861838677337,0.0994422370928096,0.574483610045821,"Not significant","P14415",0.410861755738788,40,"large_artery_atherosclerosis"
"SH3BGRL2",-0.357213177311606,0.0363237215206027,-1.12663990032801,0.266693232355941,0.795799936661095,-5.14760905722888,0.0991960997557753,0.57398800488666,"Not significant","Q9UJC5",-0.502889480640335,40,"large_artery_atherosclerosis"
"CFAP161",0.168570440524131,-0.109619697183371,1.12630320041142,0.2668339521744,0.795799936661095,-5.144593894179,0.0991960997557753,0.573758911247797,"Not significant","Q6P656",0.0805402303750986,40,"large_artery_atherosclerosis"
"PEX19",-0.175727283701487,-0.0509038529940881,-1.12551920363696,0.267161819998155,0.796339249922953,-5.13573075931008,0.0989018782648727,0.573225606633926,"Not significant","P40855",-0.154690237583003,40,"large_artery_atherosclerosis"
"ZBTB16",-0.34566119638585,0.035703414445743,-1.12515321819307,0.267314973727535,0.796357479487529,-5.09916227104147,0.0988919366367438,0.572976713427883,"Not significant","Q05516",-0.244136885328213,40,"large_artery_atherosclerosis"
"EXTL1",-0.215535171953799,0.0806183864828199,-1.12231345764735,0.268505456894062,0.799464296062803,-5.12950397179342,0.097200927001111,0.571046883614715,"Not significant","Q92935",-0.223036998030394,40,"large_artery_atherosclerosis"
"GRAP2",-0.762922414523535,0.663222886435687,-1.12118592944406,0.268979185876978,0.800434764126215,-5.14927820683299,0.0966740575416774,0.570281325233691,"Not significant","O75791",-0.469871991784034,40,"large_artery_atherosclerosis"
"TEK",-0.0982395000156835,-0.00477092691580765,-1.11960786224074,0.269643207982106,0.801242054015469,-5.14434778964012,0.0962362643865072,0.56921051464169,"Not significant","Q02763",-0.0539427956611467,40,"large_artery_atherosclerosis"
"ANXA5",0.438797790432628,-0.518876519100741,1.11927411414503,0.269783792616305,0.801242054015469,-5.11610596063453,0.0962362643865072,0.568984144318412,"Not significant","P08758",-0.564999095447432,40,"large_artery_atherosclerosis"
"DEFB121",0.24506879347217,0.118566789128818,1.11917174636045,0.269826923435525,0.801242054015469,-5.14480052518691,0.0962362643865072,0.568914718429452,"Not significant","Q5J5C9",0.311890847808725,40,"large_artery_atherosclerosis"
"CHMP6",-0.210506963460894,0.193020494288066,-1.11913542506083,0.269842227940217,0.801242054015469,-5.13620743025149,0.0962362643865072,0.568890086071198,"Not significant","Q96FZ7",-0.247528601784498,40,"large_artery_atherosclerosis"
"CAMSAP1",-0.539765235256369,0.249483948480338,-1.1184263850768,0.270141116034782,0.801690018873631,-5.14902227884042,0.0959935233816425,0.568409310266237,"Not significant","Q5T5Y3",-0.298714881698633,40,"large_artery_atherosclerosis"
"PRDX3",-0.221577281982749,0.228338829858694,-1.11658609759046,0.270917968876124,0.80273840241218,-5.11764096068021,0.0954259601990528,0.567162189042341,"Not significant","P30048",-0.212752605328587,40,"large_artery_atherosclerosis"
"PSTPIP2",-0.812286057398469,0.640780504606664,-1.11640056224275,0.270996378272958,0.80273840241218,-5.15906218003994,0.0954259601990528,0.567036513208914,"Not significant","Q9H939",-0.51839264043166,40,"large_artery_atherosclerosis"
"SUOX",0.428305391742852,0.468096050200984,1.11610246278946,0.271122392379076,0.80273840241218,-5.15414409441107,0.0954259601990528,0.566834611947134,"Not significant","P51687",0.296109963564617,40,"large_artery_atherosclerosis"
"AHSA1",-0.162930022097941,0.0794976734090596,-1.11588124413283,0.271215933988601,0.80273840241218,-5.13190094249477,0.0954259601990528,0.566684799170597,"Not significant","O95433",-0.204269628323685,40,"large_artery_atherosclerosis"
"EPB41L2",0.27950955668887,-0.059168054535985,1.11556841940419,0.271348250117815,0.80273840241218,-5.14747717920433,0.0954259601990528,0.566472974772278,"Not significant","O43491",0.262539452473198,40,"large_artery_atherosclerosis"
"CDKN2D",-0.472273120609619,0.36797249391675,-1.11525806038244,0.2714795686867,0.80273840241218,-5.15786479007715,0.0954259601990528,0.566262849465597,"Not significant","P55273",-0.261322122662792,40,"large_artery_atherosclerosis"
"ARHGEF10",-0.266084744191952,-0.115812052972615,-1.11479712746646,0.27167468121406,0.80273840241218,-5.14234552078899,0.0954259601990528,0.565950833872815,"Not significant","O15013",-0.223879128063921,40,"large_artery_atherosclerosis"
"IPCEF1",0.448942109909024,-0.145034677162766,1.11478429897771,0.271680112928642,0.80273840241218,-5.16398622966342,0.0954259601990528,0.565942150913924,"Not significant","Q8WWN9",0.541094595128466,40,"large_artery_atherosclerosis"
"CEP112",-0.267136091900915,-0.232852538616862,-1.11362984323697,0.272169237583582,0.803745142177035,-5.14136113040501,0.0948816389287894,0.565160963271875,"Not significant","Q8N8E3",-0.109002363519177,40,"large_artery_atherosclerosis"
"TXNL1",-0.199855844616581,-0.0352394337751321,-1.11272183544019,0.272554385608895,0.803789117059054,-5.17061150182067,0.0948578782549519,0.564546825449093,"Not significant","O43396",-0.213032278784611,40,"large_artery_atherosclerosis"
"CTIF",-0.648504391487843,0.272136338171549,-1.1122695324799,0.272746382554174,0.803789117059054,-5.1627863837856,0.0948578782549519,0.564241000765941,"Not significant","O43310",-0.430406372699314,40,"large_artery_atherosclerosis"
"ADGRE3",0.272827725762726,-0.192678468953818,1.11226523982858,0.272748205191037,0.803789117059054,-5.15265316226409,0.0948578782549519,0.564238098588175,"Not significant","Q9BY15",0.235592345190366,40,"large_artery_atherosclerosis"
"ELAVL3",0.267909032743192,0.0835888422327116,1.11143761971477,0.273099769921949,0.803789117059054,-5.16204286604875,0.0948578782549519,0.563678665739688,"Not significant","Q14576",0.284675099986217,40,"large_artery_atherosclerosis"
"IGSF9",0.347742398713117,0.132922078948468,1.11137854445457,0.273124876799308,0.803789117059054,-5.14450142680661,0.0948578782549519,0.563638741586254,"Not significant","Q9P2J2",0.29200302974137,40,"large_artery_atherosclerosis"
"NTHL1",0.286610646332756,0.0374071334837936,1.11116656364042,0.273214981749108,0.803789117059054,-5.13090452696734,0.0948578782549519,0.563495489790754,"Not significant","P78549",0.475888060375196,40,"large_artery_atherosclerosis"
"NPTX1",-0.2854164893245,-0.00120247134473175,-1.11114770383438,0.273222999354823,0.803789117059054,-5.17269997924962,0.0948578782549519,0.563482745428025,"Not significant","Q15818",-0.294627806338187,40,"large_artery_atherosclerosis"
"POLR3F",0.27631466397179,-0.0345331190619618,1.11002595762902,0.273700172119766,0.803881707084655,-5.17213046055436,0.0948078539133539,0.56272492947829,"Not significant","Q9H1D9",0.304029338780008,40,"large_artery_atherosclerosis"
"RSPH4A",-0.138909503253141,-0.0807927901856601,-1.10973333123781,0.273824747883858,0.803881707084655,-5.10613400663662,0.0948078539133539,0.562527303522353,"Not significant","Q5TD94",-0.141132409377812,40,"large_artery_atherosclerosis"
"KLK10",-0.236546861722344,-0.11696558825206,-1.10971085180517,0.273834319404032,0.803881707084655,-5.15614640722738,0.0948078539133539,0.56251212306194,"Not significant","O43240",-0.307885644551612,40,"large_artery_atherosclerosis"
"CASP8AP2",-0.549187538024962,0.0193696550442837,-1.10926374136776,0.274024743931552,0.803881707084655,-5.17056990273265,0.0948078539133539,0.562210219414137,"Not significant","Q9UKL3",-0.549868122690582,40,"large_artery_atherosclerosis"
"IL3",1.14523837810506,-0.8877326188609,1.10865323291317,0.274284911443742,0.803881707084655,-5.17600805090401,0.0948078539133539,0.561798082504687,"Not significant","P08700",1.05240982427586,40,"large_artery_atherosclerosis"
"ASB14",0.123559746146437,0.0321498891280498,1.10652082438381,0.275195009568645,0.803881707084655,-5.11745395782647,0.0948078539133539,0.560359445932351,"Not significant","A6NK59",-0.0212813314192032,40,"large_artery_atherosclerosis"
"TANC1",-0.445561648568857,0.43655903916806,-1.10637004588401,0.275259441775994,0.803881707084655,-5.11848639396761,0.0948078539133539,0.560257775204943,"Not significant","Q9C0D5",-0.51591325341067,40,"large_artery_atherosclerosis"
"HSD11B1",-0.149050065224837,-0.0516278147872072,-1.10592080584159,0.27545147899222,0.803881707084655,-5.13524708908314,0.0948078539133539,0.559954891410335,"Not significant","P28845",-0.121569155828537,40,"large_artery_atherosclerosis"
"HEATR4",0.480241168383648,-0.276966481469572,1.10537584795198,0.275684560236993,0.803881707084655,-5.15356322328781,0.0948078539133539,0.559587555953134,"Not significant","Q86WZ0",0.419553443205581,40,"large_artery_atherosclerosis"
"OTUD7B",-0.412608253016634,0.264218321978115,-1.10537479881888,0.275685009091231,0.803881707084655,-5.17112925284899,0.0948078539133539,0.559586848859637,"Not significant","Q6GQQ9",-0.331755743613087,40,"large_artery_atherosclerosis"
"VIT",0.19949485309951,0.118358444111072,1.10525478266487,0.275736359434036,0.803881707084655,-5.12879331398553,0.0948078539133539,0.559505962728408,"Not significant","Q6UXI7",0.0487107400140845,40,"large_artery_atherosclerosis"
"SEL1L",0.148200658994677,0.0243549178820103,1.10424643292498,0.276168061496976,0.803881707084655,-5.11725629512464,0.0948078539133539,0.558826548486057,"Not significant","Q9UBV2",0.238278475318536,40,"large_artery_atherosclerosis"
