"Assay","logFC","AveExpr","t","P.Value","adj.P.Val","B","neg_log10_padj","neg_log10_p","sig","UniProt","delta_NPX","n_samples","analysis_group"
"IGFBP4",0.705376205246495,0.178993166983128,3.0697724031836,0.0136055630935651,0.156321484014562,-3.00484740862569,0.805981330696208,1.86628347936254,"Not significant","P22692",0.531380397578081,10,"stroke_of_other_etiology"
"BECN1",1.55408732736253,0.956790739297867,3.06941893947218,0.0136132737451318,0.156321484014562,-3.02969800852618,0.805981330696208,1.86603742230017,"Significant","Q14457",0.641712158918381,10,"stroke_of_other_etiology"
"TCOF1",0.816686924738708,0.0461512938141823,3.06896007795793,0.0136232903350948,0.156321484014562,-3.03709173894385,0.805981330696208,1.86571798773921,"Not significant","Q13428",0.650852871437868,10,"stroke_of_other_etiology"
"CELA2A",1.16356823819138,0.0654122747946531,3.06595238668433,0.0136891346251346,0.156629084570918,-3.05185297236364,0.805127590325132,1.86362400543853,"Significant","P08217",1.03010854489791,10,"stroke_of_other_etiology"
"DHX37",-1.0075833482047,-0.0399251982569695,-3.0646162639484,0.0137184903227169,0.156629084570918,-3.06950738825415,0.805127590325132,1.86269367875959,"Significant","Q8IY37",-0.851989594598611,10,"stroke_of_other_etiology"
"AGR2",1.49833358456702,0.557863593101501,3.06196080542643,0.0137770260192407,0.156629084570918,-3.04085761360526,0.805127590325132,1.86084452138536,"Significant","O95994",0.929946713149548,10,"stroke_of_other_etiology"
"KIF4A",0.768619107788106,-0.524690565466881,3.06147680940759,0.0137877227571694,0.156629084570918,-3.05938846630294,0.805127590325132,1.86050745794773,"Not significant","O95239",0.720464954773585,10,"stroke_of_other_etiology"
"LVRN",0.924182813676433,0.451102525740862,3.06116150094598,0.0137946959638715,0.156629084570918,-3.08092486000441,0.805127590325132,1.86028786696211,"Not significant","Q6Q4G3",0.701750205208858,10,"stroke_of_other_etiology"
"ATXN10",0.94985104913591,-0.0931027457118034,3.05850146074613,0.0138536692219707,0.156901345777,-3.08124803745475,0.804373331358771,1.85843518603568,"Not significant","Q9UBB4",0.824575231721004,10,"stroke_of_other_etiology"
"MOG",0.675044245627731,0.158324611932039,3.05746964734778,0.0138766145914297,0.156901345777,-3.07445829954163,0.804373331358771,1.8577164736213,"Not significant","Q16653",0.533746385325988,10,"stroke_of_other_etiology"
"TNFRSF8",1.02637355508409,0.123003214411438,3.05614149899271,0.0139062075893842,0.156908375633552,-3.06570482147971,0.804353873530023,1.85679129183152,"Significant","P28908",1.13782274412612,10,"stroke_of_other_etiology"
"RALB",1.60669037203873,-0.575808215141296,3.05358516547786,0.0139633497538624,0.157105044092779,-3.10004083547559,0.80380987106128,1.85501038363935,"Significant","P11234",1.78460116684437,10,"stroke_of_other_etiology"
"HMOX2",0.557750502477261,-0.105460300296545,3.052059736204,0.0139975633363502,0.157105044092779,-3.02451468691806,0.80380987106128,1.85394755872741,"Not significant","P30519",0.521631810814142,10,"stroke_of_other_etiology"
"CLEC7A",0.586536096891858,0.222125817835331,3.05147681894922,0.0140106603206817,0.157105044092779,-3.05116399058537,0.80380987106128,1.85354139598686,"Not significant","Q9BXN2",0.447402104735374,10,"stroke_of_other_etiology"
"LGALS9",0.711127852819671,-0.0339751881081611,3.04890482064353,0.0140685991476282,0.157280160640819,-3.04535938339529,0.803326055937513,1.85174914440912,"Not significant","O00182",0.575536719911421,10,"stroke_of_other_etiology"
"SH2D4B",-1.58712134759574,0.65357829593122,-3.0482071912447,0.0140843570736332,0.157280160640819,-3.10903224279692,0.803326055937513,1.85126297301234,"Significant","Q5SQS7",-1.64547289504359,10,"stroke_of_other_etiology"
"USP43",1.487424322123,-0.217791485413909,3.04437124323818,0.0141713287298225,0.157925753910944,-3.07246884230421,0.801547041179952,1.84858942759475,"Significant","Q70EL4",0.898590913352867,10,"stroke_of_other_etiology"
"ZNF746",1.39478575833572,-0.887976896762848,3.03673024488056,0.0143462263665797,0.15954653388377,-3.11834141074496,0.797112626327905,1.84326232079036,"Significant","Q6NUN9",1.7076307485501,10,"stroke_of_other_etiology"
"RBM48",-1.00499188513996,0.227522211335599,-3.03150681258554,0.0144670672699825,0.160560730193084,-3.12671206992924,0.794360665445172,1.83961949911955,"Significant","Q5RL73",-0.731548314138005,10,"stroke_of_other_etiology"
"PRTG",0.521357012447366,-0.0237259350717068,3.01659700034016,0.014817802690422,0.164117013029296,-3.13079782199645,0.78484639590144,1.82921619245491,"Not significant","Q2VWP7",0.581846770830452,10,"stroke_of_other_etiology"
"AGER",0.703975901615685,0.102489739656448,3.01367491478958,0.0148875620145602,0.164297354412999,-3.16196301629079,0.784369429706062,1.82717641643946,"Not significant","Q15109",0.628957352600992,10,"stroke_of_other_etiology"
"CCL3",0.725494867441772,-0.305927813053131,3.0126020256461,0.0149132600834259,0.164297354412999,-3.1512216286649,0.784369429706062,1.82642740809106,"Not significant","P10147",0.750170759856701,10,"stroke_of_other_etiology"
"IL10RB",0.80683632491385,0.0734129227697849,3.01210868496452,0.0149250920183152,0.164297354412999,-3.14496975988848,0.784369429706062,1.82608298261579,"Not significant","Q08334",0.804574428126216,10,"stroke_of_other_etiology"
"SCARF1",0.779429173598848,-0.256080300733447,3.00220656472636,0.0151646332997986,0.166276975624764,-3.14216993468443,0.779167883380528,1.8191680870216,"Not significant","Q14162",0.688620393164456,10,"stroke_of_other_etiology"
"ELANE",1.97480542671808,-1.00624347031116,3.00213713389894,0.0151663268018157,0.166276975624764,-3.19523842562864,0.779167883380528,1.81911959013397,"Significant","P08246",1.99778238187234,10,"stroke_of_other_etiology"
"STX2",0.91022805723613,-0.0628909425809979,2.99905469197548,0.0152417078678855,0.166765838004986,-3.14836099768199,0.777892909845984,1.8169663665895,"Not significant","P32856",0.651181208901107,10,"stroke_of_other_etiology"
"WDR77",1.11049427343714,-0.176770980656147,2.99723159765507,0.0152864730559955,0.16691842353079,-3.07998429038902,0.777495725656422,1.81569270484331,"Significant","Q9BQA1",0.946472850938638,10,"stroke_of_other_etiology"
"ZBTB18",-0.954855913293701,0.0733019987121224,-2.99537921600899,0.0153320960300999,0.167079742653966,-3.18436673682428,0.777076202332272,1.81439846927603,"Not significant","Q99592",-0.838556571863592,10,"stroke_of_other_etiology"
"C7orf50",1.30248584062192,0.0807907477021217,2.99180771308247,0.0154204559360304,0.167623442648666,-3.21687038951416,0.775665244052992,1.8119027853269,"Significant","Q9BRJ6",1.34151543676853,10,"stroke_of_other_etiology"
"CCN4",0.985277367951273,-0.233904863893986,2.98954289641254,0.0154767595011883,0.167623442648666,-3.22047703075414,0.775665244052992,1.81031996600936,"Not significant","O95388",0.946416636308034,10,"stroke_of_other_etiology"
"WFDC3",-2.19136711480392,-0.0175237894058228,-2.98880781657071,0.0154950791026297,0.167623442648666,-3.20938193251978,0.775665244052992,1.80980620233868,"Significant","Q8IUB2",-2.36464933554331,10,"stroke_of_other_etiology"
"TTC5",-1.38750560246103,-0.574006294086576,-2.98837855526077,0.0155057874385122,0.167623442648666,-3.21813331620384,0.775665244052992,1.80950617386283,"Significant","Q8N0Z6",-1.38358239519099,10,"stroke_of_other_etiology"
"APOM",0.760457504002548,0.0372178576886654,2.98374960321164,0.0156217460845177,0.168229220038348,-3.22970317711514,0.77409856859002,1.80627042548497,"Not significant","O95445",0.771581450787683,10,"stroke_of_other_etiology"
"HECW2",-1.86961417626006,-0.0755323676392436,-2.9836620818203,0.0156239471342852,0.168229220038348,-3.17609058254891,0.77409856859002,1.80620923921118,"Significant","Q9P2P5",-2.65088431816548,10,"stroke_of_other_etiology"
"GYPA",-1.37769263787446,-0.302933308109641,-2.98070442212037,0.0156985163328176,0.168696754878055,-3.23455309613018,0.772893271602392,1.80414139083395,"Significant","P02724",-1.34925210103393,10,"stroke_of_other_etiology"
"TPMT",0.790110070316811,0.296189352869987,2.97869847318144,0.0157492990642699,0.168763563305839,-3.157221337697,0.772721313417405,1.8027387700835,"Not significant","P51580",0.0955164929231008,10,"stroke_of_other_etiology"
"NCR1",0.810582943797774,0.094990017823875,2.97799872216756,0.0157670537357375,0.168763563305839,-3.23886250499363,0.772721313417405,1.80224945225469,"Not significant","O76036",0.765441632829607,10,"stroke_of_other_etiology"
"MMP7",1.33755290007058,0.195604878664017,2.97555883974096,0.0158291216904392,0.169093733876566,-3.22795890076852,0.771872485798192,1.80054318214194,"Significant","P09237",1.13008065273364,10,"stroke_of_other_etiology"
"CKB",0.953253678467388,0.181702226307243,2.97260749337483,0.0159045367004407,0.169564903089738,-3.19608450241953,0.770664033988513,1.79847897738168,"Not significant","P12277",0.604705984548976,10,"stroke_of_other_etiology"
"LEPR",0.646763577726124,0.0900196991860867,2.97118553071087,0.0159410035563271,0.169619794226066,-3.19741431998759,0.77052346799005,1.79748434133038,"Not significant","P48357",0.63003895804286,10,"stroke_of_other_etiology"
"HNRNPA0",1.06838223339149,0.451665216311812,2.96947751886469,0.015984919956606,0.169753581343095,-3.19463064495211,0.770181054507627,1.79628953408678,"Significant","Q13151",0.614988665406903,10,"stroke_of_other_etiology"
"TXN",1.20508117597848,0.669648537843022,2.96586507120225,0.0160782134605402,0.170410184153201,-3.20155987064871,0.768504454232624,1.793762209775,"Significant","P10599",0.730492866190616,10,"stroke_of_other_etiology"
"MAPKAPK3",-1.32444951662202,-0.130042366683483,-2.96047637957014,0.0162184209383436,0.17092400643541,-3.22583897935539,0.767196935932082,1.78999143194652,"Significant","Q16644",-1.61745184411605,10,"stroke_of_other_etiology"
"PRUNE2",1.24378895195029,0.0324877642095089,2.96036734359505,0.0162212708633704,0.17092400643541,-3.25829671930604,0.767196935932082,1.78991512377912,"Significant","Q8WUY3",1.28997282249232,10,"stroke_of_other_etiology"
"CTSW",1.18299813305403,-0.571863885223866,2.95967512449491,0.0162393757324953,0.17092400643541,-3.20953355714803,0.767196935932082,1.78943066974654,"Significant","P56202",0.684402571370204,10,"stroke_of_other_etiology"
"SERPINE2",2.14374855280961,-0.799359479546547,2.95915745068271,0.0162529289723478,0.17092400643541,-3.23310076663401,0.767196935932082,1.78906836256798,"Significant","P07093",1.83843400577704,10,"stroke_of_other_etiology"
"DAPP1",-1.7502972576474,1.53289910070598,-2.95780263798512,0.0162884544304693,0.170965637975624,-3.24864748108926,0.767091168772572,1.78812012282245,"Significant","Q9UN19",-1.7818583988895,10,"stroke_of_other_etiology"
"AIFM1",-1.16456538199859,0.792502093315125,-2.95531092018739,0.0163539999281359,0.171321593057609,-3.24208955651831,0.766187895909181,1.78637600849233,"Significant","O95831",-1.03847063332796,10,"stroke_of_other_etiology"
"ENTPD6",0.511064964088502,-0.105967605859041,2.94935210218727,0.0165118499733325,0.172641273080249,-3.16851935814932,0.762855370102727,1.78220426603458,"Not significant","O75354",0.598788895333807,10,"stroke_of_other_etiology"
"CPXM1",1.96981416721153,-0.713369977474213,2.94675427908857,0.0165811558383738,0.172726117202165,-3.26318179402859,0.762641989594039,1.78038519895272,"Significant","Q96SM3",1.81857813894749,10,"stroke_of_other_etiology"
"CRYM",1.13994805861302,1.10606591701508,2.94665732015197,0.0165837483281252,0.172726117202165,-3.1707300885996,0.762641989594039,1.78031730163633,"Significant","Q14894",0.772524471084277,10,"stroke_of_other_etiology"
"CST3",0.53760936144146,0.154656556248665,2.93957590751295,0.0167742211968265,0.173685995127167,-3.10465422196347,0.760235198733098,1.77535763436448,"Not significant","P01034",0.476792087157567,10,"stroke_of_other_etiology"
"CCDC134",-1.00472899020501,0.444197903573513,-2.93791422283477,0.0168192410104219,0.173685995127167,-3.2854099198506,0.760235198733098,1.77419360618512,"Significant","Q9H6E4",-0.972976720581452,10,"stroke_of_other_etiology"
"SSC4D",-1.04401738837431,-0.00534425526857376,-2.93788155720843,0.0168201272583805,0.173685995127167,-3.27168696513835,0.760235198733098,1.7741707227234,"Significant","Q8WTU2",-1.2230260943373,10,"stroke_of_other_etiology"
"STOX2",-0.715014057544632,-0.0687044894322753,-2.93558966433214,0.0168824282242933,0.173685995127167,-3.28455909238664,0.760235198733098,1.77256508800847,"Not significant","Q9P2F5",-0.784925887050728,10,"stroke_of_other_etiology"
"CNTN2",0.600838278954385,0.0495794676244259,2.93275397244617,0.0169598393863863,0.173685995127167,-3.29217068646814,0.760235198733098,1.77057826492933,"Not significant","Q02246",0.510250550384323,10,"stroke_of_other_etiology"
"KDM3A",-0.76493136745251,0.0674773727543652,-2.93101917158997,0.0170073770148655,0.173685995127167,-3.21499162815943,0.760235198733098,1.76936266086179,"Not significant","Q9Y4C1",-0.805381887359545,10,"stroke_of_other_etiology"
"DDR1",0.706343361004851,0.0920479707419872,2.9300001065895,0.0170353655375969,0.173685995127167,-3.31533245084674,0.760235198733098,1.76864854309064,"Not significant","Q08345",0.70991096397241,10,"stroke_of_other_etiology"
"SIGLEC6",0.598972261099961,0.143356834352016,2.92853988811295,0.017075552718329,0.173685995127167,-3.24438525264271,0.760235198733098,1.76762522974685,"Not significant","O43699",0.612177189439535,10,"stroke_of_other_etiology"
"PPBP",1.57288803863882,-0.941192632913589,2.92731389877565,0.0171093687251467,0.173685995127167,-3.27639916812924,0.760235198733098,1.76676601408503,"Significant","P02775",1.26464822391669,10,"stroke_of_other_etiology"
"DDX55",0.987220841687699,-0.280138293653727,2.92672626786859,0.0171256014854334,0.173685995127167,-3.28319412839282,0.760235198733098,1.7663541662754,"Not significant","Q8NHQ9",1.00525763258338,10,"stroke_of_other_etiology"
"SUSD5",0.677915875611638,0.228759923577309,2.92672226090926,0.0171257122282115,0.173685995127167,-3.30410224919288,0.760235198733098,1.76635135791729,"Not significant","O60279",0.746644447247187,10,"stroke_of_other_etiology"
"CEMIP2",0.921536677599232,-0.244750224426389,2.92667442035436,0.0171270344835583,0.173685995127167,-3.31117959365488,0.760235198733098,1.76631782786459,"Not significant","Q9UHN6",0.958732812665403,10,"stroke_of_other_etiology"
"PDZD11",0.68178894833667,0.0754498727619648,2.92654450637197,0.0171306256781622,0.173685995127167,-3.27520624128088,0.760235198733098,1.76622677459369,"Not significant","Q5EBL8",0.610336919004718,10,"stroke_of_other_etiology"
"SLC38A10",0.786931168340404,0.0801211997866631,2.9256256871693,0.0171560465398332,0.173685995127167,-3.24834334152815,0.760235198733098,1.76558278430488,"Not significant","Q9HBR0",0.668470196425915,10,"stroke_of_other_etiology"
"CCDC181",0.601768582560015,0.122542910277843,2.92559328337882,0.0171569437579457,0.173685995127167,-3.1810280361378,0.760235198733098,1.76556007238896,"Not significant","Q5TID7",0.126642255733411,10,"stroke_of_other_etiology"
"PAEP",1.90223518520543,0.388343743607402,2.92404698737635,0.0171998146635198,0.173795142197058,-3.283064828949,0.759962366820012,1.76447623280433,"Significant","P09466",2.49012406977514,10,"stroke_of_other_etiology"
"MAD1L1",1.1057862515394,0.063155335187912,2.92288999969107,0.0172319639089244,0.173795747729487,-3.32666285367016,0.759960853665323,1.76366522364286,"Significant","Q9Y6D9",1.15623297045628,10,"stroke_of_other_etiology"
"LAIR1",0.829818442407394,0.0454582501202822,2.92141479923076,0.0172730447787063,0.173886264909802,-3.29315161290494,0.759734721099431,1.76263110111013,"Not significant","Q6GTX8",0.648080246523023,10,"stroke_of_other_etiology"
"ZBTB17",1.23402594120932,0.113082103431225,2.91897785594312,0.0173411281328032,0.173967009909856,-3.31430981571603,0.75953310098467,1.76092265277017,"Significant","Q13105",1.09281755362948,10,"stroke_of_other_etiology"
"CD70",0.668152250185201,-0.300058950670063,2.91882858199079,0.0173453074873194,0.173967009909856,-3.27963634344344,0.75953310098467,1.76081799683879,"Not significant","P32970",0.741156303168585,10,"stroke_of_other_etiology"
"RAB44",1.876656386462,-1.03341651856899,2.91723977563487,0.017389854772971,0.174091411183754,-3.3300811826453,0.759222654313526,1.75970404488404,"Significant","Q7Z6P3",1.88025679687659,10,"stroke_of_other_etiology"
"PVR",0.661526343179488,-0.176452723145485,2.91458767206518,0.0174644766039613,0.174409817448803,-3.25859239945439,0.758429072477766,1.7578444252807,"Not significant","P15151",0.634834326803684,10,"stroke_of_other_etiology"
"PLEKHG1",-1.38135823931444,-0.264867691323161,-2.91382255642916,0.0174860655233937,0.174409817448803,-3.26879344539923,0.758429072477766,1.75730789856601,"Significant","Q9ULL1",-0.927525685789684,10,"stroke_of_other_etiology"
"BICRAL",-1.73637302898495,-0.665834540966898,-2.91220577351934,0.0175317756144003,0.174518637970328,-3.31948161754684,0.758158185120693,1.75617409642849,"Significant","Q6AI39",-0.720382531095917,10,"stroke_of_other_etiology"
"MADD",0.682700478855912,-0.157275906205177,2.91072566832902,0.0175737289463616,0.174518637970328,-3.31328450435998,0.758158185120693,1.75513607635329,"Not significant","Q8WXG6",0.584676697850227,10,"stroke_of_other_etiology"
"PRSS27",0.962867080750005,-0.16295858900412,2.90983899566234,0.0175989108247162,0.174518637970328,-3.34746174689402,0.758158185120693,1.75451420931384,"Not significant","Q9BQR3",0.976827822305495,10,"stroke_of_other_etiology"
"CAPN3",0.690405315130744,-0.193174009770155,2.90837541066875,0.0176405582215936,0.174518637970328,-3.31366717451701,0.758158185120693,1.75348767607937,"Not significant","P20807",0.753804854427775,10,"stroke_of_other_etiology"
"RP1",-1.0439861269429,-0.370540380477905,-2.90776037487037,0.0176580896616949,0.174518637970328,-3.17166762032869,0.758158185120693,1.75305628231341,"Significant","P56715",-0.565947766105334,10,"stroke_of_other_etiology"
"TOP2B",2.06382238350484,-0.930291903018951,2.90622317809173,0.0177019852215708,0.174633792276918,-3.35322438893914,0.757871714929451,1.75197802615645,"Significant","Q02880",2.07351376116276,10,"stroke_of_other_etiology"
"ZER1",0.519329128301541,0.0462766118347645,2.90379944407665,0.0177714237304812,0.175000056225975,-3.35685471421371,0.756961811778696,1.75027777796154,"Not significant","Q7Z7L7",0.502749803165595,10,"stroke_of_other_etiology"
"CT45A1",-0.831020359663179,0.03240767121315,-2.89452372615154,0.0180397562087904,0.177319999322702,-3.27657388795623,0.75124227903155,1.74376933585685,"Not significant","Q5HYN5",-1.23281575739384,10,"stroke_of_other_etiology"
"HSPG2",0.5436292689189,0.135155524639413,2.89253036929782,0.0180979609139786,0.177569848387877,-3.24602813602508,0.750630776116258,1.74237035406415,"Not significant","P98160",0.640155475043381,10,"stroke_of_other_etiology"
"HERVK-113_VP113",-0.79338465026645,-0.175435358658433,-2.88934801853045,0.0181912824871824,0.178003217208205,-3.29364658300488,0.749572148235242,1.74013668205403,"Not significant","P63121",-0.757128816718856,10,"stroke_of_other_etiology"
"ERP27",1.13877983640316,0.505124817043543,2.88788432736149,0.0182343701828646,0.178003217208205,-3.3824527918514,0.749572148235242,1.73910923266993,"Significant","Q96DN0",1.17109421268106,10,"stroke_of_other_etiology"
"PNLIP",0.744085355672549,0.267304705642164,2.88766863503628,0.0182407284989944,0.178003217208205,-3.29837936710682,0.749572148235242,1.73895782078965,"Not significant","P16233",1.2367050719137,10,"stroke_of_other_etiology"
"IFIH1",-1.0584257302176,0.0948124594986439,-2.88441253432856,0.0183369902618779,0.178491188768668,-3.30750221596629,0.748383218003309,1.73667194565203,"Significant","Q9BYX4",-0.637598148236672,10,"stroke_of_other_etiology"
"LTBR",0.990528341859379,0.154101824015379,2.88374983794014,0.0183566455214454,0.178491188768668,-3.3890425237528,0.748383218003309,1.73620667850667,"Not significant","P36941",0.980790624395013,10,"stroke_of_other_etiology"
"STX8",1.07298585773505,-0.185828690975904,2.88028587002698,0.0184597368170533,0.179171925808532,-3.36486304051389,0.746730038321208,1.73377449506072,"Significant","Q9UNK0",0.904194684078296,10,"stroke_of_other_etiology"
"PARP10",1.30102221809643,0.192233353853226,2.87043681390714,0.0187561054596497,0.181030676172361,-3.33969866433766,0.742247826437163,1.72685733402579,"Significant","Q53GL7",0.879655381043752,10,"stroke_of_other_etiology"
"VEGFA",1.10679151153229,-0.133664226531982,2.87008524865298,0.0187667740032346,0.181030676172361,-3.38748995986549,0.742247826437163,1.72661037591383,"Significant","P15692",1.07482553521792,10,"stroke_of_other_etiology"
"MMRN2",0.592806527753045,0.152089520916343,2.86998268573991,0.0187698875310447,0.181030676172361,-3.30587717625974,0.742247826437163,1.72653832965852,"Not significant","Q9H8L6",0.486023774370551,10,"stroke_of_other_etiology"
"IQGAP2",0.840056785992113,0.0809764306992292,2.86881086052577,0.0188054984623415,0.181030676172361,-3.41024952395022,0.742247826437163,1.72571515059174,"Not significant","Q13576",0.872250478093823,10,"stroke_of_other_etiology"
"PRTFDC1",-2.98163973487437,1.18738098740578,-2.86495143695971,0.0189232731152133,0.181030676172361,-3.40467236403588,0.742247826437163,1.72300374251497,"Significant","Q9NRG1",-2.93584704895814,10,"stroke_of_other_etiology"
"NAV2",-1.05898461487291,-0.56886296980083,-2.8632930746105,0.0189741114414656,0.181030676172361,-3.36932037544706,0.742247826437163,1.72183855298737,"Significant","Q8IVL1",-1.16879285189013,10,"stroke_of_other_etiology"
"VRK3",1.41593195264597,-0.208649855852127,2.86324927111828,0.0189754561623134,0.181030676172361,-3.39881725663564,0.742247826437163,1.72180777504279,"Significant","Q8IV63",0.736809467275937,10,"stroke_of_other_etiology"
"MGA",-0.763783321841014,0.122939988225698,-2.86264577603265,0.0189939927496337,0.181030676172361,-3.40982891611149,0.742247826437163,1.72138373211056,"Not significant","Q8IWI9",-0.64253289749225,10,"stroke_of_other_etiology"
"AZU1",1.70413730677688,-1.36084924340248,2.86007993571478,0.0190730105511894,0.181030676172361,-3.41300391469173,0.742247826437163,1.71958075097203,"Significant","P20160",1.69302547474702,10,"stroke_of_other_etiology"
"SCGN",1.00479466964615,0.243298316001892,2.85801352175722,0.0191368923570959,0.181030676172361,-3.33242038967505,0.742247826437163,1.71812858598146,"Significant","O76038",0.84746940433979,10,"stroke_of_other_etiology"
"GBP1",0.64286780287188,-0.0645061947405338,2.85785611715396,0.0191417673749964,0.181030676172361,-3.32042935814049,0.742247826437163,1.7180179659441,"Not significant","P32455",0.500579211240013,10,"stroke_of_other_etiology"
"IGF2R",-0.581615601298394,-0.416965728253126,-2.85708031299152,0.0191658135645922,0.181030676172361,-3.39647437338799,0.742247826437163,1.71747274076581,"Not significant","P11717",-0.491689611847202,10,"stroke_of_other_etiology"
"SECISBP2L",-2.16663905232486,-0.444020137190819,-2.85688520247963,0.0191718659098866,0.181030676172361,-3.38723354065466,0.742247826437163,1.71733561717242,"Significant","Q93073",-2.80678153038025,10,"stroke_of_other_etiology"
"CXCL10",1.05092106153164,0.248247638344765,2.85565528342223,0.0192100631255911,0.181030676172361,-3.39552491839918,0.742247826437163,1.71647120801437,"Significant","P02778",0.864270372937123,10,"stroke_of_other_etiology"
"DHX8",-0.555839819071026,-0.103751953877509,-2.85526492705571,0.0192222025642624,0.181030676172361,-3.42631265807205,0.742247826437163,1.71619685045001,"Not significant","Q14562",-0.521630742276708,10,"stroke_of_other_etiology"
"KPNA7",-2.84585911612323,-0.603271627239883,-2.85483017325974,0.0192357319230792,0.181030676172361,-3.42471615362593,0.742247826437163,1.71589128405917,"Significant","A9QM74",-2.52746794155488,10,"stroke_of_other_etiology"
"M6PR",1.00886149312723,-0.0834774352610111,2.85461784897171,0.0192423429057566,0.181030676172361,-3.40125649389126,0.742247826437163,1.71574205032865,"Significant","P20645",0.870426641156276,10,"stroke_of_other_etiology"
"GADD45GIP1",-0.979313994561678,0.599726276099682,-2.85427916121291,0.0192528931822895,0.181030676172361,-3.39776084600978,0.742247826437163,1.71550399869104,"Not significant","Q8TAE8",-0.864833167443673,10,"stroke_of_other_etiology"
"CD93",0.719167422767096,-0.0265830788761377,2.85294732910947,0.0192944377430161,0.181106888762869,-3.37837918006531,0.742065030112216,1.71456787263357,"Not significant","Q9NPY3",0.505699545765916,10,"stroke_of_other_etiology"
"GALNT2",0.602425076135908,0.186350180767477,2.84773746937112,0.0194578341575363,0.182324619026326,-3.39130299263453,0.739154685237538,1.7109055024941,"Not significant","Q10471",0.652015136244396,10,"stroke_of_other_etiology"
"TRAF2",1.6211776667402,0.534421476721764,2.84582840482334,0.0195180615112914,0.182573093514947,-3.41051051562546,0.738563225700952,1.7095633176506,"Significant","Q12933",1.16265241801739,10,"stroke_of_other_etiology"
"ALYREF",1.55733638062271,0.130837628245354,2.84258042429334,0.0196209672901439,0.18314892741631,-3.40447919101315,0.737195620371218,1.70727958623146,"Significant","Q86V81",1.06179091831048,10,"stroke_of_other_etiology"
"TSHB",1.43532218852567,0.11656244546175,2.84074189405814,0.0196794630240229,0.18314892741631,-3.4575902165474,0.737195620371218,1.70598675594967,"Significant","P01222",1.45526663896938,10,"stroke_of_other_etiology"
"VCAM1",0.641904849645174,-0.433198493719101,2.84069146170218,0.0196810701174839,0.18314892741631,-3.35747955290273,0.737195620371218,1.70595129139842,"Not significant","P19320",0.968613982821504,10,"stroke_of_other_etiology"
"DGCR6",1.07480850881777,-0.32776014059782,2.83858474895388,0.0197483232282492,0.183424603087796,-3.41774386849653,0.736542412021304,1.70446977313287,"Significant","Q14129",0.833291540543238,10,"stroke_of_other_etiology"
"MDC1",1.50481757184729,-0.00651348084211349,2.83746739564079,0.0197840880154807,0.183424603087796,-3.39891563948431,0.736542412021304,1.70368396455251,"Significant","Q14676",0.737209451695283,10,"stroke_of_other_etiology"
"CARHSP1",1.32916579698352,0.847472327947617,2.83646077418286,0.0198163651004584,0.183424603087796,-3.413200076466,0.736542412021304,1.70297600482484,"Significant","Q9Y2V2",0.705761482318242,10,"stroke_of_other_etiology"
"IL17D",-0.536387151589543,0.263034984469414,-2.83536484088393,0.0198515671179111,0.183424603087796,-3.44783474121813,0.736542412021304,1.70220520357104,"Not significant","Q8TAD2",-0.587903137008349,10,"stroke_of_other_etiology"
"CC2D1A",0.955163646936995,0.798987316340208,2.83357675977441,0.0199091385119662,0.183424603087796,-3.37564907832391,0.736542412021304,1.70094753191603,"Not significant","Q6P1N0",0.470080980410179,10,"stroke_of_other_etiology"
"DLL4",1.23075324757203,0.412429666519165,2.83342920199559,0.0199138970856026,0.183424603087796,-3.40432621960279,0.736542412021304,1.70084374162225,"Significant","Q9NR61",0.548444380362829,10,"stroke_of_other_etiology"
"HPCAL4",1.13212956816058,-0.513763092458248,2.8286042565787,0.0200701378558388,0.184549858450293,-3.47693417343052,0.733886283571982,1.69744964446197,"Significant","Q9UM19",1.15857062861323,10,"stroke_of_other_etiology"
"SERPINA6",0.448956352158763,-0.0771925764158368,2.82714801595541,0.0201175391485574,0.184672189878961,-3.3865719108829,0.733598500831931,1.69642514486687,"Not significant","P08185",0.339967164210975,10,"stroke_of_other_etiology"
"RASSF2",1.08251726503043,-0.492972001433372,2.82252702007863,0.0202687128693,0.185745091201571,-3.4510925439938,0.731082654779985,1.69317382957582,"Significant","P50749",0.999445430934429,10,"stroke_of_other_etiology"
"CIT",1.22252574438891,0.655252945423126,2.81642162662666,0.0204702278827971,0.187274922657482,-3.4193486849018,0.72752037361584,1.68887732257001,"Significant","O14578",1.0055216451486,10,"stroke_of_other_etiology"
"CD163",0.946543565824606,-0.0913596681319177,2.81430867756164,0.020540443290857,0.18760040617754,-3.47942769581586,0.726766225655923,1.68739018796875,"Not significant","Q86VB7",0.854335844361534,10,"stroke_of_other_etiology"
"RIMBP3C_RIMBP3",-0.615068333223187,-0.221440296852961,-2.81132463118062,0.02064002496425,0.188072306543835,-3.48086606087118,0.725675149163305,1.68528978176239,"Not significant","A6NJZ7_Q9UFD9",-0.619019164005294,10,"stroke_of_other_etiology"
"C2orf81",-0.462545223788404,0.164472376089543,-2.81068117397881,0.0206615624803512,0.188072306543835,-3.44982557802409,0.725675149163305,1.68483683911184,"Not significant","A6NN90",-0.30596033258674,10,"stroke_of_other_etiology"
"ZBED4",0.74963620852628,-0.653521077893674,2.80961575011738,0.0206972743006797,0.188081271161881,-3.46915781071796,0.725654448660207,1.68408684459706,"Not significant","O75132",1.6923142367353,10,"stroke_of_other_etiology"
