"Assay","logFC","AveExpr","t","P.Value","adj.P.Val","B","neg_log10_padj","neg_log10_p","sig","UniProt","delta_NPX","n_samples","analysis_group"
"CGREF1",0.1406464383371,0.000924270094455734,0.974902013796025,0.333121548958878,0.999812657744931,-4.8620481068659,8.13693297988484e-05,0.477397272768953,"Not significant","Q99674",0.153352485182339,67,"stroke_of_undetermined_etiology"
"MZT1",0.139206413737845,-0.0283132586906205,0.974845604749276,0.333149325761051,0.999812657744931,-4.85445964836905,8.13693297988484e-05,0.477361061334916,"Not significant","Q08AG7",0.195035748979127,67,"stroke_of_undetermined_etiology"
"LARP1",0.188081931850674,-0.215740891618293,0.974338093826281,0.333399301767868,0.999812657744931,-4.86287814903536,8.13693297988484e-05,0.477035314042145,"Not significant","Q6PKG0",0.115771244806951,67,"stroke_of_undetermined_etiology"
"LYSMD3",0.181032873644737,-0.0148259135546969,0.973841270425465,0.333644133455849,0.999812657744931,-4.85811127547011,8.13693297988484e-05,0.476716507049241,"Not significant","Q7Z3D4",0.146266880866375,67,"stroke_of_undetermined_etiology"
"HYLS1",0.204830865259934,-0.142418752855329,0.97346293871704,0.33383065265317,0.999812657744931,-4.87158655415982,8.13693297988484e-05,0.476473788486803,"Not significant","Q96M11",0.158880211949885,67,"stroke_of_undetermined_etiology"
"CCDC170",-0.206392109319895,0.132931581906863,-0.973039620357672,0.334039431976699,0.999812657744931,-4.86700608475204,8.13693297988484e-05,0.476202263490596,"Not significant","Q8IYT3",-0.09202284188186,67,"stroke_of_undetermined_etiology"
"YY1",0.386480261629668,-0.365705285161827,0.972846678480874,0.334134618880734,0.999812657744931,-4.86679925147726,8.13693297988484e-05,0.476078525828536,"Not significant","P25490",0.266670275197274,67,"stroke_of_undetermined_etiology"
"SYAP1",0.67738671588234,-1.08034798983179,0.972791278482019,0.33416195349592,0.999812657744931,-4.87725357254184,8.13693297988484e-05,0.476042998869286,"Not significant","Q96A49",0.638807950585426,67,"stroke_of_undetermined_etiology"
"OBI1",-0.0986884874435019,-0.0289201744512391,-0.972621616583084,0.334245674631456,0.999812657744931,-4.86254477709307,8.13693297988484e-05,0.475934204098424,"Not significant","Q5W0B1",-0.0962167405095455,67,"stroke_of_undetermined_etiology"
"INO80",-0.100648984912616,0.121408067796546,-0.972276934034737,0.334415803805725,0.999812657744931,-4.8446528393376,8.13693297988484e-05,0.475713206880631,"Not significant","Q9ULG1",0.0331034298205899,67,"stroke_of_undetermined_etiology"
"ANXA10",-0.245611929702255,-0.0790513378060631,-0.97212173776275,0.334492424558041,0.999812657744931,-4.87201316936622,8.13693297988484e-05,0.475613713501226,"Not significant","Q9UJ72",-0.23309522985443,67,"stroke_of_undetermined_etiology"
"ZIC5",-0.759236098739435,-1.12464820132104,-0.971526083931113,0.334786607629108,0.999812657744931,-4.87775635849729,8.13693297988484e-05,0.47523192328663,"Not significant","Q96T25",-0.728672624402889,67,"stroke_of_undetermined_etiology"
"ITPKA",0.0919469557159209,0.0791788808723439,0.971172802229699,0.334961167836913,0.999812657744931,-4.84917188538516,8.13693297988484e-05,0.475005537953215,"Not significant","P23677",-0.0528759169098627,67,"stroke_of_undetermined_etiology"
"EXOSC4",0.0777099159566027,-0.0236749981682914,0.971086040812531,0.335004046736139,0.999812657744931,-4.85220671658371,8.13693297988484e-05,0.47494994680029,"Not significant","Q9NPD3",0.0805334304341929,67,"stroke_of_undetermined_etiology"
"NEK3",-0.197356370706722,-0.0332925443940643,-0.970889075264925,0.335101403725647,0.999812657744931,-4.86152556937978,8.13693297988484e-05,0.474823752919651,"Not significant","P51956",-0.0728728231143307,67,"stroke_of_undetermined_etiology"
"FABP3",-0.17484258053021,0.0651200434832431,-0.970574080069118,0.335257139655786,0.999812657744931,-4.86808812652148,8.13693297988484e-05,0.474621964617023,"Not significant","P05413",-0.100695589580783,67,"stroke_of_undetermined_etiology"
"EPHA1",-0.111540951761692,-0.0898691370749651,-0.970256798023994,0.335414054401783,0.999812657744931,-4.87130695126821,8.13693297988484e-05,0.474418743693974,"Not significant","P21709",-0.0981275093062101,67,"stroke_of_undetermined_etiology"
"SIK3",-0.138192316826642,-0.172253468782822,-0.969279567854056,0.335897656367327,0.999812657744931,-4.85009961689138,8.13693297988484e-05,0.473793026316979,"Not significant","Q9Y2K2",-0.0615493541818347,67,"stroke_of_undetermined_etiology"
"ANAPC4",0.214102081072913,-0.294302971769513,0.968797001164246,0.336136633362843,0.999812657744931,-4.85058035843305,8.13693297988484e-05,0.473484153997768,"Not significant","Q9UJX5",-0.0350934860262986,67,"stroke_of_undetermined_etiology"
"DAB2IP",0.120892373199889,-0.0249471825985377,0.968661000988073,0.336204003663485,0.999812657744931,-4.86068796639773,8.13693297988484e-05,0.473397119098196,"Not significant","Q5VWQ8",-0.0246348907361394,67,"stroke_of_undetermined_etiology"
"ZFAND3",-0.166278218728332,-0.00279235566007112,-0.968646831793071,0.336211023157505,0.999812657744931,-4.863712690586,8.13693297988484e-05,0.473388051699649,"Not significant","Q9H8U3",-0.148091531273917,67,"stroke_of_undetermined_etiology"
"SENP2",-0.0854944362115039,0.0798213431549106,-0.968285837090221,0.336389894364181,0.999812657744931,-4.86280773123794,8.13693297988484e-05,0.473157059508474,"Not significant","Q9HC62",-0.0561255011113931,67,"stroke_of_undetermined_etiology"
"L3MBTL2",-0.355493801305204,-0.568868835526171,-0.967933665262421,0.336564454193295,0.999812657744931,-4.84263725984159,8.13693297988484e-05,0.472931753371709,"Not significant","Q969R5",-0.326503671162032,67,"stroke_of_undetermined_etiology"
"TLR4",0.125971421668644,0.0310837475360552,0.967844856738495,0.336608483021583,0.999812657744931,-4.86827846289936,8.13693297988484e-05,0.472874943371959,"Not significant","O00206",0.115672701848084,67,"stroke_of_undetermined_etiology"
"KAZALD1",0.155448142529184,-0.163658290990253,0.966123248993101,0.337462757371782,0.999812657744931,-4.86972403120071,8.13693297988484e-05,0.471774149234129,"Not significant","Q96I82",0.145442248154264,67,"stroke_of_undetermined_etiology"
"CD33",0.187193855219891,-0.196360431540299,0.965802471093283,0.337622087038087,0.999812657744931,-4.85861825765072,8.13693297988484e-05,0.471569149827795,"Not significant","P20138",0.122368084548905,67,"stroke_of_undetermined_etiology"
"AREG",-0.168289134995816,0.0186724167928767,-0.965732287843603,0.337656953490388,0.999812657744931,-4.86933414935925,8.13693297988484e-05,0.47152430227014,"Not significant","P15514",-0.0161103088643637,67,"stroke_of_undetermined_etiology"
"XRCC2",-0.202217768358897,0.0653002686353762,-0.965210506570874,0.337916244239021,0.999812657744931,-4.85648304570847,8.13693297988484e-05,0.471190930409778,"Not significant","O43543",-0.387689761851016,67,"stroke_of_undetermined_etiology"
"CWF19L2",0.175954972458155,-0.110839668939363,0.964772809495278,0.338133851551654,0.999812657744931,-4.8671833707211,8.13693297988484e-05,0.470911348588991,"Not significant","Q2TBE0",0.207630128426863,67,"stroke_of_undetermined_etiology"
"BPIFA2",-0.284122017660145,0.21895796673567,-0.964535931992774,0.338251656933002,0.999812657744931,-4.85669941887658,8.13693297988484e-05,0.470760067324287,"Not significant","Q96DR5",-0.226070144609758,67,"stroke_of_undetermined_etiology"
"TMEM106A",-0.185527529228931,0.0420427625276037,-0.963278526208296,0.338877448893938,0.999812657744931,-4.86610309455859,8.13693297988484e-05,0.469957330976102,"Not significant","Q96A25",-0.186467006394791,67,"stroke_of_undetermined_etiology"
"FTO",0.135059752452795,-0.0871861631036806,0.962696280162775,0.339167481186277,0.999812657744931,-4.87005880698397,8.13693297988484e-05,0.469585793851553,"Not significant","Q9C0B1",0.122882850967381,67,"stroke_of_undetermined_etiology"
"TREML2",0.103531514414189,-0.00882492705123193,0.961637454355549,0.339695327769682,0.999812657744931,-4.86476817343024,8.13693297988484e-05,0.468910426452904,"Not significant","Q5T2D2",0.124244492583245,67,"stroke_of_undetermined_etiology"
"TPRG1L",0.216859647172844,-0.498229732643118,0.961252656169389,0.339887291001503,0.999812657744931,-4.86331057155691,8.13693297988484e-05,0.468665074166889,"Not significant","Q5T0D9",0.319615282200126,67,"stroke_of_undetermined_etiology"
"CUEDC1",-0.0882423684252648,-0.10359045686096,-0.960588655726496,0.340218706301956,0.999812657744931,-4.85901114828302,8.13693297988484e-05,0.468241811180918,"Not significant","Q9NWM3",-0.153659710491722,67,"stroke_of_undetermined_etiology"
"NELL1",0.142007462006442,0.0040521622260115,0.960058576312044,0.340483431016648,0.999812657744931,-4.8779023830777,8.13693297988484e-05,0.467904017358019,"Not significant","Q92832",0.0787731139543089,67,"stroke_of_undetermined_etiology"
"MMP10",-0.119354125195438,0.0958846344042625,-0.959570131049459,0.340727482827965,0.999812657744931,-4.85761401990098,8.13693297988484e-05,0.467592835146067,"Not significant","P09238",-0.0880768890182177,67,"stroke_of_undetermined_etiology"
"BCHE",0.0872872608537493,-0.0759980870661006,0.959062874578805,0.340981054913742,0.999812657744931,-4.87375308379657,8.13693297988484e-05,0.467269749966405,"Not significant","P06276",0.0814918975370961,67,"stroke_of_undetermined_etiology"
"MLF2",-0.191658214297446,-0.178980403496369,-0.958755626457208,0.341134705039524,0.999812657744931,-4.87435511506219,8.13693297988484e-05,0.467074095777432,"Not significant","Q15773",-0.151937227720512,67,"stroke_of_undetermined_etiology"
"FOLH1",0.271200345682725,-0.184492081056224,0.958699484645259,0.341162785605597,0.999812657744931,-4.87413330432899,8.13693297988484e-05,0.467038348218432,"Not significant","Q04609",0.259307742817747,67,"stroke_of_undetermined_etiology"
"MMP13",0.231710401069356,0.216659263440116,0.958357946147497,0.341333646225806,0.999812657744931,-4.87238931989883,8.13693297988484e-05,0.466820899972198,"Not significant","P45452",0.263420645207553,67,"stroke_of_undetermined_etiology"
"TGIF1",0.19937136099987,-0.25284241686172,0.957344871742128,0.341840783870622,0.999812657744931,-4.86427642330784,8.13693297988484e-05,0.466176124314733,"Not significant","Q15583",-0.0163930480553022,67,"stroke_of_undetermined_etiology"
"KIAA1210",0.198322735447535,-0.109772800287204,0.956752960775967,0.342137318208996,0.999812657744931,-4.87799219140141,8.13693297988484e-05,0.465799553092562,"Not significant","Q9ULL0",0.151126187334995,67,"stroke_of_undetermined_etiology"
"SSX5",-0.151506257874382,0.147229321912598,-0.956479883899371,0.342274180396764,0.999812657744931,-4.86846476404341,8.13693297988484e-05,0.465625860821632,"Not significant","O60225",-0.214728012801828,67,"stroke_of_undetermined_etiology"
"ZC3H12D",0.211024964425764,-0.0773636159806776,0.956071457728735,0.34247894450417,0.999812657744931,-4.88245604238335,8.13693297988484e-05,0.465366123636493,"Not significant","A2A288",0.236562960572239,67,"stroke_of_undetermined_etiology"
"TPGS2",0.163234870046872,0.109655516388923,0.955748040267685,0.342641146377669,0.999812657744931,-4.87084323671999,8.13693297988484e-05,0.46516048558597,"Not significant","Q68CL5",0.112591240187553,67,"stroke_of_undetermined_etiology"
"FHOD3",0.171856515091779,0.105743423215489,0.955564240890604,0.342733348696394,0.999812657744931,-4.87015286032531,8.13693297988484e-05,0.465043635721348,"Not significant","Q2V2M9",0.168212128876969,67,"stroke_of_undetermined_etiology"
"RERG",0.354149752072991,-0.369693393499326,0.955293978282317,0.342868954447075,0.999812657744931,-4.85889264633992,8.13693297988484e-05,0.464871836911066,"Not significant","Q96A58",0.691301587814683,67,"stroke_of_undetermined_etiology"
"LRRC3",-0.097735718571713,-0.105767951805645,-0.955231025760178,0.342900546255901,0.999812657744931,-4.87474605296365,8.13693297988484e-05,0.464831823033978,"Not significant","Q9BY71",-0.0871931973979011,67,"stroke_of_undetermined_etiology"
"ITGA11",-0.110783779663886,-0.0243036337474834,-0.955205500955424,0.342913356050419,0.999812657744931,-4.86978776944371,8.13693297988484e-05,0.464815599323565,"Not significant","Q9UKX5",-0.0914331861461202,67,"stroke_of_undetermined_etiology"
"ZC3H15",0.168046789713659,-0.0709371971272266,0.95518822005237,0.342922028765093,0.999812657744931,-4.87144514341022,8.13693297988484e-05,0.464804615602953,"Not significant","Q8WU90",0.073194085085043,67,"stroke_of_undetermined_etiology"
"URAD",0.164919392753862,-0.12442026152484,0.955157437368038,0.342937477933084,0.999812657744931,-4.86547868528226,8.13693297988484e-05,0.464785050405288,"Not significant","A6NGE7",0.0809105229052203,67,"stroke_of_undetermined_etiology"
"STX5",-0.14430108893425,-0.187109215157246,-0.955090151684504,0.342971248755878,0.999812657744931,-4.86496394654432,8.13693297988484e-05,0.464742285292584,"Not significant","Q13190",-0.183549539885811,67,"stroke_of_undetermined_etiology"
"SEMA4D",-0.103815144445206,0.0495007008647741,-0.954785966621665,0.34312394698257,0.999812657744931,-4.87292952540534,8.13693297988484e-05,0.464548971015627,"Not significant","Q92854",-0.0948038902721024,67,"stroke_of_undetermined_etiology"
"ERBB3",0.0728913257498368,-0.0439919822418423,0.954707680952751,0.343163252885901,0.999812657744931,-4.87447811673446,8.13693297988484e-05,0.464499224096424,"Not significant","P21860",0.0523503032940868,67,"stroke_of_undetermined_etiology"
"R3HDM1",0.392410805909014,-0.490075920694577,0.954617800871396,0.343208383774023,0.999812657744931,-4.87383918970775,8.13693297988484e-05,0.464442111900475,"Not significant","Q15032",0.413270175299263,67,"stroke_of_undetermined_etiology"
"CHAC2",0.218152187728032,-0.21605805565478,0.954515653359887,0.34325967913282,0.999812657744931,-4.88109492901588,8.13693297988484e-05,0.464377207813838,"Not significant","Q8WUX2",0.24283079394131,67,"stroke_of_undetermined_etiology"
"DCLRE1C",-0.104189211424945,-0.0275596445843355,-0.954245951876729,0.343395139044081,0.999812657744931,-4.87016333966654,8.13693297988484e-05,0.464205856820047,"Not significant","Q96SD1",-0.159228112365681,67,"stroke_of_undetermined_etiology"
"TNFSF13",0.105013283490623,-0.0912892374335163,0.954035863980452,0.343500681703949,0.999812657744931,-4.87748469255302,8.13693297988484e-05,0.464072396712234,"Not significant","O75888",0.0505814305070351,67,"stroke_of_undetermined_etiology"
"MED13L",-0.176400551762323,-0.330097678075753,-0.953434990888544,0.343802661555955,0.999812657744931,-4.87687402721552,8.13693297988484e-05,0.463690765535557,"Not significant","Q71F56",-0.313596416843703,67,"stroke_of_undetermined_etiology"
"GAD1",0.290819207847006,-0.58394752699993,0.953042078550819,0.344000220599288,0.999812657744931,-4.86808909347015,8.13693297988484e-05,0.463441278925497,"Not significant","Q99259",0.590809071100074,67,"stroke_of_undetermined_etiology"
"ANXA6",-0.35346303518348,-0.120868776000536,-0.953009554916905,0.344016577027949,0.999812657744931,-4.86968567639728,8.13693297988484e-05,0.463420629700835,"Not significant","P08133",-0.19111810714921,67,"stroke_of_undetermined_etiology"
"PPP1R2",0.125569120365923,-0.198482515623988,0.952099078136187,0.344474670034484,0.999812657744931,-4.8799240493342,8.13693297988484e-05,0.462842707192326,"Not significant","P41236",0.0672897137141459,67,"stroke_of_undetermined_etiology"
"BMPR1B",-0.277559536490858,-0.692973747105796,-0.950876203297206,0.345090567518223,0.999812657744931,-4.85802774188318,8.13693297988484e-05,0.462066911270005,"Not significant","O00238",-0.309666971879516,67,"stroke_of_undetermined_etiology"
"TP53",0.217873564429365,-0.596915045864324,0.95076611508434,0.345146048347231,0.999812657744931,-4.86997913450475,8.13693297988484e-05,0.461997094579938,"Not significant","P04637",0.0453177238856484,67,"stroke_of_undetermined_etiology"
"HDGFL1",0.117337969354623,0.125226257813733,0.949715879853788,0.345675624645141,0.999812657744931,-4.88071002257014,8.13693297988484e-05,0.461331243701273,"Not significant","Q5TGJ6",0.0597819243045943,67,"stroke_of_undetermined_etiology"
"CCDC89",-0.146506911618724,-0.0541278558102117,-0.949609145286718,0.345729474688009,0.999812657744931,-4.87398365661575,8.13693297988484e-05,0.46126359370408,"Not significant","Q8N998",-0.15157207713991,67,"stroke_of_undetermined_etiology"
"SYTL3",-0.185867469833104,0.069761967592275,-0.949324094612862,0.34587331609877,0.999812657744931,-4.88284877699778,8.13693297988484e-05,0.461082942229864,"Not significant","Q4VX76",-0.2463258414588,67,"stroke_of_undetermined_etiology"
"CEACAM3",-0.177061386455965,-0.0991930785630621,-0.948295372742126,0.346392750850389,0.999812657744931,-4.88726228253059,8.13693297988484e-05,0.460431205276564,"Not significant","P40198",-0.157378339351297,67,"stroke_of_undetermined_etiology"
"ITCH",-0.117678659654892,-0.109326828071333,-0.947870823528065,0.346607267408142,0.999812657744931,-4.8790061798211,8.13693297988484e-05,0.460162335556997,"Not significant","Q96J02",-0.0837208575789339,67,"stroke_of_undetermined_etiology"
"RASSF5",-0.205103428492746,0.117552284888034,-0.946943937099072,0.347075905778538,0.999812657744931,-4.88428068892225,8.13693297988484e-05,0.459575534270468,"Not significant","Q8WWW0",-0.143685663707118,67,"stroke_of_undetermined_etiology"
"CCDC40",0.197916298036295,-0.190129276789002,0.9468001507942,0.347148641773364,0.999812657744931,-4.87108921988339,8.13693297988484e-05,0.459484529590741,"Not significant","Q4G0X9",0.103070313116821,67,"stroke_of_undetermined_etiology"
"YB057_YM017",-0.0776661827841122,0.0665831527144495,-0.946212585033475,0.347445971899275,0.999812657744931,-4.87072836780692,8.13693297988484e-05,0.459112718930733,"Not significant","A8MUA0_A8MX80",-0.126336150133966,67,"stroke_of_undetermined_etiology"
"C12orf40",-0.17237313330236,-0.233228823628777,-0.946081441238925,0.347512358143208,0.999812657744931,-4.87811834769579,8.13693297988484e-05,0.459029746532948,"Not significant","Q86WS4",-0.340950618947747,67,"stroke_of_undetermined_etiology"
"SERPINB5",0.088832243956533,-0.0656494878149077,0.946063926436006,0.347521224928562,0.999812657744931,-4.88685206934425,8.13693297988484e-05,0.459018665641189,"Not significant","P36952",0.10513629930698,67,"stroke_of_undetermined_etiology"
"ECT2",-0.127293764066814,0.00525706500482203,-0.945856302141208,0.347626344947755,0.999812657744931,-4.8628822618152,8.13693297988484e-05,0.458887317862388,"Not significant","Q9H8V3",-0.0415025274260893,67,"stroke_of_undetermined_etiology"
"APTX",-0.0935374137912888,0.0288034345148437,-0.945729761493967,0.347690422520886,0.999812657744931,-4.86444896729975,8.13693297988484e-05,0.458807272226196,"Not significant","Q7Z2E3",-0.0861722284995087,67,"stroke_of_undetermined_etiology"
"SHPRH",-0.122358869557953,0.0850095945591135,-0.945262314061906,0.347927194848605,0.999812657744931,-4.87824059687652,8.13693297988484e-05,0.4585116243967,"Not significant","Q149N8",-0.287907020408694,67,"stroke_of_undetermined_etiology"
"WDR54",-0.17263962910755,0.0797419046510511,-0.945121454607962,0.347998563786649,0.999812657744931,-4.88343465987984,8.13693297988484e-05,0.458422548412098,"Not significant","Q9H977",-0.229041969430473,67,"stroke_of_undetermined_etiology"
"SLA2",-0.236406574060929,0.243600318065858,-0.944828541747888,0.348147003748291,0.999812657744931,-4.87496342537933,8.13693297988484e-05,0.45823733813362,"Not significant","Q9H6Q3",-0.0589605482632865,67,"stroke_of_undetermined_etiology"
"KDM3A",-0.12715358101502,-0.0440099897252312,-0.944580564607075,0.348272703723499,0.999812657744931,-4.88805007570577,8.13693297988484e-05,0.458080562540927,"Not significant","Q9Y4C1",-0.14653368102353,67,"stroke_of_undetermined_etiology"
"IFNB1",-0.202355053361681,-0.165031959601581,-0.944454972178745,0.348336377960517,0.999812657744931,-4.89115403659046,8.13693297988484e-05,0.458001168313719,"Not significant","P01574",-0.233789531850919,67,"stroke_of_undetermined_etiology"
"ITGB5",-0.0847930710478402,0.00635300099905302,-0.943378281243309,0.348882561051349,0.999812657744931,-4.87863974347435,8.13693297988484e-05,0.457320738286056,"Not significant","P18084",-0.0815387752318235,67,"stroke_of_undetermined_etiology"
"ADGRB3",-0.0886524693276296,0.0221494636116132,-0.943377807742075,0.348882801371058,0.999812657744931,-4.87051930863746,8.13693297988484e-05,0.457320439132417,"Not significant","O60242",-0.146134595295649,67,"stroke_of_undetermined_etiology"
"BLMH",0.110567839475335,-0.190167448636311,0.943036871905614,0.349055867059131,0.999812657744931,-4.88958192559572,8.13693297988484e-05,0.457105057815184,"Not significant","Q13867",0.108597283247808,67,"stroke_of_undetermined_etiology"
"GNPDA1",0.133484332198039,-0.0232434289933029,0.942055780088403,0.349554199421383,0.999812657744931,-4.8892360141051,8.13693297988484e-05,0.456485476042258,"Not significant","P46926",0.25205068218161,67,"stroke_of_undetermined_etiology"
"SPACA5",-0.102875230517776,-0.0209762226093435,-0.942027521212228,0.349568559975483,0.999812657744931,-4.87471455283127,8.13693297988484e-05,0.456467634513514,"Not significant","Q96QH8",-0.0995309206834357,67,"stroke_of_undetermined_etiology"
"GSTM4",-0.360645897641838,0.070261151710553,-0.94193248887473,0.349616856178053,0.999812657744931,-4.8804455980531,8.13693297988484e-05,0.456407636768076,"Not significant","Q03013",-0.567271774013837,67,"stroke_of_undetermined_etiology"
"TEKT4",-0.0710341405445914,0.0974184902273675,-0.941738194972835,0.349715611388293,0.999812657744931,-4.85967523582,8.13693297988484e-05,0.456284980248779,"Not significant","Q8WW24",-0.055361250977594,67,"stroke_of_undetermined_etiology"
"PRTG",0.0685346252974144,-0.0239661273219859,0.941023128496225,0.350079219456213,0.999812657744931,-4.87641453312373,8.13693297988484e-05,0.455833667993461,"Not significant","Q2VWP7",0.0362040800541673,67,"stroke_of_undetermined_etiology"
"ANKRD2",-0.194334761592274,0.0166265906752157,-0.940888390305014,0.350147760667553,0.999812657744931,-4.8746567159828,8.13693297988484e-05,0.455748646790885,"Not significant","Q9GZV1",-0.0717988281040914,67,"stroke_of_undetermined_etiology"
"FGL1",-0.276285110425881,-0.136694895937594,-0.940767078214928,0.350209479478514,0.999812657744931,-4.88610744625824,8.13693297988484e-05,0.455672102600113,"Not significant","Q08830",-0.144393209579426,67,"stroke_of_undetermined_etiology"
"METTL16",-0.578353022619626,0.677008409331094,-0.939892076499426,0.35065485485866,0.999812657744931,-4.88762126281838,8.13693297988484e-05,0.455120143864213,"Not significant","Q86W50",-0.376028412466382,67,"stroke_of_undetermined_etiology"
"GAP43",-0.0951816601025192,-0.020729325253016,-0.939869086426307,0.350666561741897,0.999812657744931,-4.88308293235602,8.13693297988484e-05,0.455105644849439,"Not significant","P17677",-0.0883532648746696,67,"stroke_of_undetermined_etiology"
"ANGPTL7",0.089702499209125,-0.052767299782874,0.939723603739402,0.350740649540273,0.999812657744931,-4.88633005916826,8.13693297988484e-05,0.455013898082046,"Not significant","O43827",0.0451821703715502,67,"stroke_of_undetermined_etiology"
"SNCG",-0.251496615311316,-0.0214696991910685,-0.939557351424313,0.350825326800752,0.999812657744931,-4.88773990401296,8.13693297988484e-05,0.454909061563778,"Not significant","O76070",-0.089706925933694,67,"stroke_of_undetermined_etiology"
"PLEKHG1",0.144682541687978,0.184515219404181,0.93918277487122,0.351016158365863,0.999812657744931,-4.86978704467173,8.13693297988484e-05,0.454672891147823,"Not significant","Q9ULL1",0.308871178560563,67,"stroke_of_undetermined_etiology"
"LRRC45",-0.188035259138374,-0.339796163934047,-0.938581177399567,0.351322788647473,0.999812657744931,-4.88816488109461,8.13693297988484e-05,0.454293678665545,"Not significant","Q96CN5",-0.194350852902878,67,"stroke_of_undetermined_etiology"
"TYW1",-0.242818788209903,-0.271030264781482,-0.9385547992598,0.351336237382502,0.999812657744931,-4.8787389952037,8.13693297988484e-05,0.454277054068988,"Not significant","Q9NV66",-0.329617836057871,67,"stroke_of_undetermined_etiology"
"PRR4",-0.196701244364936,0.158033711422207,-0.937927568987962,0.351656125201923,0.999812657744931,-4.88003145628625,8.13693297988484e-05,0.453881813574823,"Not significant","Q16378",-0.215730620622173,67,"stroke_of_undetermined_etiology"
"GUK1",-0.131362467038293,-0.0104526408405891,-0.937745478571387,0.351749026745051,0.999812657744931,-4.89082018508965,8.13693297988484e-05,0.453767095541657,"Not significant","Q16774",-0.16438255818846,67,"stroke_of_undetermined_etiology"
"CROCCP3",-0.158391519696261,0.0258337957923537,-0.937300692573499,0.351976020972826,0.999812657744931,-4.88747371586274,8.13693297988484e-05,0.453486922640932,"Not significant","Q8IVE0",-0.320313368840059,67,"stroke_of_undetermined_etiology"
"WDHD1",-0.127440668255075,0.0154234070970274,-0.937273686306981,0.351989806534447,0.999812657744931,-4.88942081951902,8.13693297988484e-05,0.453469913311477,"Not significant","O75717",-0.159208169454491,67,"stroke_of_undetermined_etiology"
"SDK2",0.130345496520914,0.0563405088579922,0.937193869108303,0.352030551896017,0.999812657744931,-4.88937971107237,8.13693297988484e-05,0.453419643498961,"Not significant","Q58EX2",0.216957361529674,67,"stroke_of_undetermined_etiology"
"GSTP1",-0.193074179403073,0.138249519864903,-0.936561053606443,0.352353701828903,0.999812657744931,-4.88244137698295,8.13693297988484e-05,0.453021161443794,"Not significant","P09211",-0.219962363365434,67,"stroke_of_undetermined_etiology"
"NPM1",0.256346327550743,0.0733479934174623,0.935504065614019,0.352893885256532,0.999812657744931,-4.89037045066764,8.13693297988484e-05,0.4523558667813,"Not significant","P06748",0.286523631322491,67,"stroke_of_undetermined_etiology"
"SRY",0.286852250427959,0.0216448431028359,0.935039729132982,0.353131357946703,0.999812657744931,-4.89043490263453,8.13693297988484e-05,0.452063715519497,"Not significant","Q05066",0.386899489946328,67,"stroke_of_undetermined_etiology"
"EIF4ENIF1",0.211348726755243,0.033348617269032,0.934808780033166,0.353249509267959,0.999812657744931,-4.88770043503061,8.13693297988484e-05,0.451918432798202,"Not significant","Q9NRA8",0.262891275130279,67,"stroke_of_undetermined_etiology"
"SPINK8",-0.165675037588647,-0.165546000390092,-0.934234844412294,0.353543239847389,0.999812657744931,-4.88250750174615,8.13693297988484e-05,0.451557462549664,"Not significant","P0C7L1",-0.294827006858218,67,"stroke_of_undetermined_etiology"
"TACSTD2",0.0914526571765915,0.067774287689088,0.934233396465302,0.35354398108186,0.999812657744931,-4.88487690452687,8.13693297988484e-05,0.451556552014072,"Not significant","P09758",0.120053242959149,67,"stroke_of_undetermined_etiology"
"PXDNL",-0.178624056601815,0.0429688128017223,-0.933976587339213,0.353675462955685,0.999812657744931,-4.89575473413085,8.13693297988484e-05,0.451395069313301,"Not significant","A1KZ92",-0.16660211383793,67,"stroke_of_undetermined_etiology"
"NT5C1A",-0.170826444111337,0.0380806828216552,-0.933975621246172,0.353675957638437,0.999812657744931,-4.89322598889994,8.13693297988484e-05,0.451394461869864,"Not significant","Q9BXI3",-0.0617952004314174,67,"stroke_of_undetermined_etiology"
"RP2",-0.114126955381187,-0.070298265888175,-0.932763096805742,0.354297176747269,0.999812657744931,-4.88573325187864,8.13693297988484e-05,0.450632308372348,"Not significant","O75695",0.00700471911008831,67,"stroke_of_undetermined_etiology"
"IL4R",0.166390839814079,0.0831412904576134,0.932419265003045,0.354473462113863,0.999812657744931,-4.89100919824935,8.13693297988484e-05,0.450416273002558,"Not significant","P24394",0.190298153951697,67,"stroke_of_undetermined_etiology"
"STK36",-0.60052824654151,-0.808812602325829,-0.932099544219163,0.354637436381088,0.999812657744931,-4.89902331355491,8.13693297988484e-05,0.450215421144689,"Not significant","Q9NRP7",-0.476233301838642,67,"stroke_of_undetermined_etiology"
"CRELD1",0.103412834466324,-0.103047094836053,0.931907385406957,0.354736011871264,0.999812657744931,-4.90174474639249,8.13693297988484e-05,0.450094720851168,"Not significant","Q96HD1",0.0849952036187657,67,"stroke_of_undetermined_etiology"
"C2orf80",-0.175568560841369,0.0880451754305456,-0.931701777594269,0.354841506148543,0.999812657744931,-4.87731513950034,8.13693297988484e-05,0.449965586030325,"Not significant","Q0P641",0.00465043379530847,67,"stroke_of_undetermined_etiology"
"FGD6",-0.483381824254756,-0.876288409553357,-0.931528021603632,0.354930673522536,0.999812657744931,-4.87977616859473,8.13693297988484e-05,0.449856466795156,"Not significant","Q6ZV73",-0.458196472584664,67,"stroke_of_undetermined_etiology"
